77949250,98521630,6738363
33660626,67773846,6816459
33660626,30624115,6848340
16718394,74602993,7004768
59940831,26839583,7183263
88262922,4146319,7265821
54667287,74312172,7316395
93696283,24863236,7338652
82701054,1068327,7340776
29465572,53112479,7355010
86711937,84317715,7396641
85547759,15002322,7466693
25935642,8028529,7507756
31241511,40098339,7568349
93696283,3916587,7614259
66216656,3047711,7633606
78089605,68156523,7641335
788791,990308,7720304
47242545,15002322,7816887
11416468,68156523,7871717
25935642,2764365,7872133
50932801,67988376,7876993
86711937,74692978,7885774
12740731,70835302,7915130
63984148,32086584,7968487
82469258,3047711,8000030
53528406,94723552,8059759
82701054,40098339,8164950
22435073,32717271,8228721
37887177,91315424,8241878
79628097,20362198,8372209
96294494,66743538,8448413
12740731,20418158,8494849
77949250,85445535,8530514
75406477,91188621,8591717
29465572,66743538,8628102
56297599,91237218,8771798
77097494,990308,8825441
22134589,24863236,8881609
12459831,57305465,8923432
72099783,15002322,8927403
62383971,28163938,8946039
86747354,91315424,8981572
79628097,15002322,9124615
37887177,24863236,9153272
99991626,36536087,9180574
47242545,2764365,9198718
12740731,30624115,9207193
22134589,74602993,9315105
7056214,24586665,9317965
3670053,33523600,9348549
56297599,77484505,9360899
27495083,8028529,9384056
75406477,77733534,9405011
25012099,43719099,9410578
53528406,77156158,9437701
26793261,42717437,9680128
31241511,92037391,9801357
86711937,98521630,9862944
6159943,62442147,9970944
77949250,21615518,10034788
12459831,78818663,10049143
75406477,78818663,10102034
93404901,68156523,10216843
59727583,8841900,10341970
33129588,990308,10424921
29525267,8028529,10452172
95805007,80327465,10460055
27190850,80327465,10498398
11416468,4146319,10670681
39317916,15002322,10679218
93696283,74734160,10723409
18262850,1068327,10756337
42205546,24586665,10839091
75406477,46510294,10852279
12740731,94723552,10949559
47242545,1523245,11001463
89281419,73754810,11025414
12459831,91255308,11048102
77949250,58567151,11132816
72124177,42782369,11182610
28321054,58870997,11227619
16718394,59394676,11302157
87310756,94723552,11332111
6159943,58567151,11347269
75988168,68156523,11355478
87364286,85004946,11382427
79628097,4146319,11383760
41656182,69248857,11411463
45603339,87471171,11465042
788791,32717271,11572157
79628097,77740420,11629629
31241511,87471171,11640921
72124177,98521630,11646383
56297599,98521630,11740859
11416468,39547039,11744193
41809318,69248857,11759021
68089859,97238990,11764497
3670053,47797699,11780974
3670053,40098339,11793229
27495083,63677733,11965834
12172638,40516706,11977270
25935642,73754810,12068041
91758832,8028529,12086033
7976387,30624115,12098763
47242545,63677733,12107983
87942210,97238990,12131543
50932801,80657702,12243801
56297599,85445535,12251979
72099783,27375740,12275878
75406477,59394676,12311473
31241511,91255308,12362097
3670053,80657702,12377586
87364286,94940211,12498441
91758832,89237218,12591668
12172638,59394676,12744862
75406477,94723552,12774067
27190850,91255308,12779211
87739309,69248857,12807330
45603339,13207079,12930297
85547759,55934661,12931230
71047097,83350699,12934841
61254926,68156523,12960005
29525267,39547039,12975823
25012099,82581584,13076543
29525267,14569551,13140749
77179560,84317715,13236318
87364286,20965747,13271618
39475554,91237218,13275347
39607754,32717271,13325464
82469258,22291941,13414890
39475554,22136171,13438269
12459831,80657702,13462697
59727583,27375740,13471207
3670053,66743538,13554318
61254926,69248857,13569921
72124177,74692978,13613633
62383971,46510294,13622845
41656182,24586665,13652001
82469258,81272357,13698246
93696283,13207079,13706354
37887177,96750094,13740561
62383971,42782369,13784148
12172638,91188621,13818745
64020189,26839583,13996195
68089859,63677733,14062245
89229112,30624115,14167401
37887177,78801269,14224843
93696283,13401699,14307518
47242545,11434887,14327033
44495100,3047711,14354435
82701054,80657702,14425360
31241511,51880953,14562316
89229112,74692978,14602497
59727583,24717984,14686662
62383971,91255308,14769158
59727583,73754810,14817161
37887177,98521630,14885204
38363885,1068327,14887000
37887177,552177,14931206
90937103,1523245,14936885
50932801,62442147,14946028
1139907,42496259,14994860
788791,24586665,15055009
27495083,26839583,15113233
14022542,36553201,15158424
39317916,4146319,15176623
23083275,22291941,15205627
86747354,47797699,15233358
50932801,91255308,15310173
27495083,24717984,15321006
59373987,990308,15331448
59727583,85004946,15372911
50932801,57305465,15379599
88262922,26839583,15440211
12740731,98521630,15543979
50932801,98521630,15556557
75406477,54785305,15577814
35035739,77156158,15581785
37887177,78818663,15749064
58200198,990308,15761448
79628097,8028529,15841395
92308081,94723552,15861035
16718394,51880953,15897948
64026826,94723552,15908195
82469258,20362198,15963021
11416468,69248857,15983070
82469258,79306848,16089657
16718394,53112479,16119413
91758832,63266613,16190206
27190850,31848144,16206695
12172638,17525716,16286902
12740731,552177,16363478
50932801,91315424,16380145
12459831,30624115,16384666
87364286,36553201,16433325
12172638,33523600,16467138
86747354,80327465,16532609
12172638,3916587,16550846
1139907,8028529,16560199
78089605,36553201,16575153
61255731,20965747,16588797
16718394,66743538,16621155
16718394,83350699,16641577
89229112,83350699,16665931
28321054,1068327,16748722
25935642,81272357,16767033
63984148,20362198,16807334
86711937,94723552,16826063
53528406,11520620,16829612
79628097,39547039,16837347
25935642,8841900,16876853
81140219,84317715,17019844
12459831,62442147,17023738
66216656,8028529,17169936
7976387,13401699,17230004
78089605,22291941,17238823
26793261,66743538,17280006
63984148,4146319,17310057
56297599,84317715,17315038
51487447,69248857,17316673
1139907,73754810,17327764
52426492,990308,17458927
34416420,32717271,17562837
26793261,51880953,17567200
47242545,24717984,17754166
37887177,30624115,17758459
47242545,81272357,17797853
59727583,36553201,17812132
56297599,11520620,17826284
51487447,3047711,17840487
31241511,62442147,17856051
12172638,80657702,17976486
51487447,8028529,18091940
61254926,42632811,18168649
77179560,22136171,18195816
90937103,79306848,18214199
92308081,85835471,18251980
33660626,63165286,18266294
75406477,96750094,18393639
89229112,58567151,18403402
66299006,32717271,18605435
53528406,93757834,18651196
1139907,79306848,18667231
21145055,43719099,18743623
33660626,32639190,18858722
87942210,3047711,18893899
22134589,86147600,18908315
31241511,91188621,18961337
87942210,73754810,19039904
39475554,1068327,19048859
81140219,3047711,19079999
1139907,26839583,19157921
53528406,77733534,19180306
89281419,81272357,19221597
81140219,73754810,19388888
82701054,58567151,19440910
66299006,42632811,19465832
45603339,92728452,19697710
12459831,22136171,19733918
37887177,51880953,19973218
29525267,11434887,20024699
92308081,91315424,20027592
47242545,14569551,20070198
12459831,62975359,20070543
72124177,47797699,20080419
39475554,62442147,20166937
79628097,79306848,20317795
31241511,28163938,20336039
16718394,27154670,20342273
1139907,14569551,20409138
16718394,40098339,20426497
23083275,63677733,20461078
33660626,11520620,20550290
26793261,49064791,20626226
27190850,83350699,20645279
1139907,20965747,20718253
26793261,74734160,20855512
27190850,552177,20860117
96294494,62442147,20965618
68089859,85004946,20981979
11416468,97238990,21002069
96294494,98521630,21138876
27190850,30624115,21199026
89229112,66743538,21212648
62723316,85004946,21296854
41809318,990308,21437582
75406477,48293037,21642343
27495083,36553201,21672731
31241511,6726047,21769819
12740731,13401699,21845355
92308081,80327465,21903384
45603339,31837256,21908559
7976387,79019296,21934403
1139907,82581584,21946559
72099783,84317715,22058627
47242545,84317715,22094829
78089605,79306848,22118522
22134589,47797699,22193020
71047097,94723552,22225869
86711937,31848144,22256224
16718394,27937498,22262768
37887177,48293037,22263830
66216656,15002322,22283803
33660626,80327465,22284979
28321054,22136171,22363924
31241511,42782369,22562075
85547759,97238990,22574110
81140219,85004946,22575749
96294494,78818663,22585027
77097494,69248857,22603134
89229112,84317715,22657682
3670053,86147600,22750365
51487447,15002322,22778368
68089859,1523245,22781691
72124177,80657702,22833525
28321054,80327465,22840669
72124177,74602993,22855180
56297599,58870997,23131273
6159943,12520485,23133382
28321054,20418158,23170968
41809318,32717271,23173611
91758832,1523245,23192063
44495100,26839583,23260579
23083275,69248857,23369615
62723316,4146319,23404458
50932801,30302234,23480217
25935642,85004946,23526486
29465572,21615518,23566440
27495083,11434887,23573209
25012099,97238990,23601355
79628097,1523245,23688499
85547759,79306848,23730188
3670053,22136171,23791571
27495083,39547039,23824590
81140219,26839583,23879617
97216500,91237218,23931422
88262922,94940211,23934882
87364286,3047711,23936086
71047097,51880953,24141251
90937103,81272357,24179740
56297599,91315424,24209735
86747354,62975359,24299365
27495083,73754810,24405662
33660626,59394676,24419397
72099783,73754810,24422087
45603339,24863236,24445899
47242545,39547039,24537242
33660626,28163938,24592879
91758832,85004946,24699143
27495083,20965747,24704875
86747354,94723552,24707664
47242545,43719099,24766110
78089605,20362198,24823684
51487447,55934661,25147551
61255731,74312172,25149586
79628097,26839583,25162059
32257475,36536087,25168831
28321054,77156158,25203234
54667287,22291941,25217147
27190850,70835302,25254495
7056214,55934661,25265811
79628097,74312172,25313919
51487447,39547039,25321920
3670053,92037391,25336991
78089605,69248857,25422479
75406477,30624115,25426903
45603339,78801269,25525587
12172638,92728452,25532992
29465572,91315424,25557080
50932801,27154670,25581776
22134589,48293037,25608273
26793261,552177,25623630
33660626,74602993,25657533
14022542,22291941,25687572
92308081,51880953,25706490
21145055,3047711,25744100
85547759,8028529,25805538
82469258,1523245,25834413
93696283,91188621,25862419
77949250,77156158,25874726
11416468,8028529,25916832
72124177,59394676,25945529
7976387,84317715,25980911
61255731,43719099,25993381
37887177,86147600,26078739
72124177,31837256,26140808
61254926,24586665,26159028
59339920,32717271,26229503
59727583,94940211,26274767
93696283,91255308,26343370
59339920,24586665,26346320
89281419,77740420,26557835
89281419,43719099,26624213
12740731,79019296,26631114
59940831,1523245,26633444
58652226,24586665,26660477
85547759,69248857,26682904
72099783,20965747,26686355
77179560,58567151,26770071
29525267,3047711,26778669
1139907,39547039,26792541
71047097,31848144,26852877
21145055,81272357,27006725
1139907,27375740,27063041
59727583,20965747,27128001
78089605,74312172,27143256
86747354,77156158,27147861
7976387,91315424,27203895
25012099,81272357,27321167
50932801,6726047,27424543
37887177,80327465,27467571
26793261,77156158,27471918
77949250,552177,27512124
63984148,39547039,27520626
27495083,1523245,27530957
31241511,30624115,27549838
63984148,8028529,27556283
95805007,91237218,27588856
59727583,3047711,27611994
96294494,80327465,27656824
29525267,20965747,27661602
89229112,21615518,27696099
12459831,30302234,27746578
28321054,552177,27763335
89229112,77156158,27844771
78089605,1523245,27860395
86747354,57305465,28028609
50932801,28163938,28078290
89229112,42717437,28100634
37887177,81774775,28170795
31241511,66743538,28178037
75406477,13401699,28218812
80804385,43719099,28234746
28321054,84317715,28236282
72124177,54942118,28307265
27495083,84317715,28360278
87310756,66743538,28367086
75406477,27937498,28429734
35035739,74602993,28611240
58652226,32717271,28631685
59727583,77740420,28663472
53528406,62442147,28686445
44495100,8028529,28691493
91758832,3047711,28774505
63984148,85004946,28784655
77179560,11520620,28824207
18262850,22136171,28897980
23083275,15002322,28905273
28321054,13401699,28917444
82469258,73754810,29021780
31241511,47797699,29110991
51487447,42632811,29142461
99991626,68156523,29314693
12172638,81774775,29331510
34416420,990308,29332591
86747354,30624115,29342106
3670053,74602993,29395197
89281419,85004946,29481255
25012099,36553201,29533326
81140219,8028529,29609875
77179560,74692978,29647005
71047097,74692978,29669378
59940831,4146319,29681074
27190850,74692978,29768517
12172638,21615518,29809501
11416468,74312172,29818234
12459831,21615518,29820867
53528406,80657702,30037005
27190850,62442147,30038603
21145055,94940211,30056357
90937103,73754810,30111009
28321054,94723552,30134491
3670053,80327465,30309058
86747354,21615518,30331445
79628097,32086584,30334244
28321054,91255308,30357357
56297599,83350699,30375024
14022542,68156523,30524068
37887177,22136171,30551486
56297599,13401699,30589291
75406477,47797699,30634744
27190850,91315424,30795870
38363885,62442147,30798286
40363279,69248857,30938174
61255731,15002322,31025359
78089605,85004946,31128538
46747047,990308,31129397
54667287,43719099,31129592
75406477,58567151,31141959
96294494,53112479,31172802
51487447,73754810,31205203
87310756,42717437,31257902
23115853,68156523,31261751
53528406,74734160,31263906
93696283,62442147,31299250
12740731,91315424,31313500
29525267,4146319,31362313
28321054,78818663,31376539
53528406,18010632,31389450
53528406,81774775,31400020
51487447,77740420,31474259
81140219,63677733,31486168
16718394,22136171,31503181
37887177,83350699,31561629
37887177,18010632,31578984
92308081,18010632,31624217
26793261,74602993,31676354
89281419,11434887,31700483
33129588,69248857,31703261
28321054,83350699,31735191
39475554,11520620,31786826
14022542,8028529,31801638
90937103,20965747,31844315
44495100,94940211,31960627
93696283,77733534,31981967
50932801,30624115,32057486
7976387,83350699,32104294
54667287,26839583,32142465
16718394,64446634,32253771
92308081,86147600,32266455
85547759,20965747,32286601
33660626,83350699,32323784
1139907,97238990,32326862
34416420,69248857,32350316
33660626,42782369,32403864
50932801,54942118,32450164
35035739,77484505,32538872
1139907,8841900,32562951
22435073,69248857,32576311
39475554,21615518,32634385
89281419,2764365,32660349
89281419,27375740,32661036
12459831,80327465,32670724
41809318,24586665,32750646
3670053,93757834,32757348
29465572,18010632,32764674
16718394,28163938,32801702
7976387,74692978,32851562
46747047,24586665,32967088
21145055,20965747,33013430
64026826,54785305,33048639
37887177,13401699,33058845
50932801,42782369,33073953
71047097,78818663,33085984
2569929,15002322,33095263
12459831,98521630,33104128
93696283,40098339,33138573
37887177,13207079,33196010
25935642,36553201,33221960
93696283,62975359,33334406
6159943,91237218,33358362
3670053,77733534,33397784
87942210,26839583,33436061
3670053,91315424,33438043
93696283,87471171,33444249
85547759,22291941,33469879
66299006,55934661,33481033
90937103,74312172,33533101
39475554,85445535,33543133
62723316,39547039,33543236
86711937,70835302,33565274
13341910,42632811,33651973
33660626,86147600,33738488
93696283,96750094,33771810
14022542,85004946,34002441
35035739,74692978,34008020
85547759,77740420,34131380
92308081,66743538,34202361
61255731,89237218,34235064
7976387,66743538,34387918
53528406,1068327,34510789
26793261,18010632,34537563
25935642,26839583,34568370
39607754,69248857,34620608
85547759,68156523,34808012
12172638,22136171,35035973
96294494,84317715,35081758
93696283,59394676,35096076
39475554,12520485,35146110
62383971,64446634,35151883
86711937,77156158,35172595
1139907,2764365,35208473
12172638,24863236,35313262
77179560,62442147,35415718
87364286,82581584,35434331
80804385,9476304,35444402
66216656,85004946,35488692
59339920,990308,35534336
97216500,20418158,35567886
3670053,78801269,35601707
28321054,21615518,35619794
91758832,97238990,35683394
39475554,77484505,35705338
27190850,84317715,35720337
21145055,85004946,35793885
77949250,1068327,35851653
37887177,33523600,35861250
51487447,55934661,35906152
79628097,69248857,35988509
7056214,69248857,36000711
50932801,27937498,36024326
79628097,42632811,36072889
62383971,27154670,36096122
11416468,26839583,36113736
46747047,69248857,36121827
71047097,91315424,36128040
12459831,96615623,36246233
15065218,74602993,36256556
29465572,83350699,36385156
89229112,94723552,36389582
72124177,64446634,36455362
63984148,89237218,36472020
89229112,70835302,36479662
25012099,2764365,36482492
33660626,98521630,36501264
12172638,96750094,36572953
11416468,15002322,36578971
33660626,53112479,36682004
31241511,94723552,36720156
62383971,87471171,36727741
7976387,78818663,36746152
12740731,74692978,36869937
50932801,31837256,36872396
35035739,32639190,36879394
7056214,68156523,36943266
26793261,11520620,36947143
93696283,33523600,36966599
39475554,74692978,36971909
92308081,91255308,36986180
93696283,86147600,37021332
50984542,32717271,37075546
16718394,80657702,37139635
7056214,42632811,37160851
92308081,87471171,37282910
77949250,12520485,37291584
39317916,8028529,37293425
79628097,9476304,37298442
56297599,78818663,37333368
12740731,83350699,37485508
86747354,48293037,37630788
28321054,66743538,37709269
92308081,27154670,37883652
7976387,22136171,37908341
3670053,91255308,37933470
32257475,55934661,37964350
16718394,67988376,38074219
21145055,39547039,38112313
82701054,13401699,38274097
41656182,36536087,38308498
93696283,74602993,38326706
92308081,46510294,38330224
37887177,87471171,38385854
37887177,11520620,38439304
26793261,40098339,38525397
21145055,8841900,38624455
96294494,79019296,38698196
26793261,86147600,38706120
54667287,97238990,38715900
87310756,77156158,38734949
89229112,80327465,38842008
86747354,31837256,38900328
3670053,13207079,38900452
75406477,40516706,39039624
89281419,84317715,39076244
26793261,62975359,39077563
77949250,80327465,39149768
29525267,73754810,39157153
77179560,80327465,39172553
59727583,2764365,39344844
27495083,4146319,39368321
50932801,85835471,39438679
25935642,43719099,39468055
39317916,42496259,39484878
53528406,13401699,39562110
12459831,77733534,39571540
33660626,22136171,39628865
92308081,74692978,39635281
50932801,58567151,39657004
89229112,1068327,39678764
16718394,35289976,39697125
44495100,15002322,39706058
37887177,77156158,39716829
21145055,84317715,39719686
11789269,69248857,39724785
86711937,85445535,39745036
93696283,94723552,39746056
33660626,47797699,39799487
61255731,69248857,39837587
82701054,62442147,39996379
72124177,58567151,39997593
96294494,83350699,40003170
62383971,67773846,40026876
97216500,91255308,40051239
59727583,26839583,40079072
75406477,18010632,40114290
82469258,8028529,40158506
96294494,91315424,40181346
61255731,39547039,40215074
47242545,42496259,40216763
87364286,8841900,40237500
87310756,18010632,40272186
45603339,96615623,40310929
86747354,92728452,40392423
53528406,42717437,40458260
50932801,77484505,40478364
12459831,47797699,40526722
47242545,4146319,40562997
39607754,24586665,40566383
87364286,97238990,40568920
7976387,77156158,40583759
89281419,97238990,40630822
92308081,40098339,40926353
59727583,63677733,40935324
12172638,47797699,40966347
62723316,3047711,41037331
56297599,20418158,41274886
12172638,18010632,41278846
33660626,21615518,41302649
62383971,27937498,41347867
87310756,63165286,41388288
89229112,77484505,41406499
87364286,26839583,41466803
56297599,62442147,41501947
72124177,40098339,41503620
87942210,8028529,41506772
53528406,78818663,41561051
92308081,1068327,41647131
21145055,26839583,41680802
92308081,83350699,41785104
18262850,91237218,41797417
29525267,26839583,41828866
93404901,69248857,41884043
33660626,81774775,41931777
77179560,98521630,41954740
89281419,63677733,42039745
51487447,26839583,42041391
68089859,2764365,42229029
68089859,14569551,42285000
71470219,36536087,42416442
39475554,94723552,42461830
37887177,1068327,42539517
12459831,40516706,42559292
93696283,30302234,42587417
12740731,91237218,42644325
53528406,62975359,42665614
18262850,30624115,42738325
27495083,43719099,42803173
50932801,67773846,42832983
12172638,42717437,42840511
63984148,43719099,42861943
12459831,33523600,42871963
90937103,63266613,42921805
16718394,63165286,42944890
96294494,91237218,43060037
93696283,48293037,43183220
92308081,80657702,43210379
26793261,31837256,43331066
59373987,24586665,43445385
11416468,42632811,43493320
86747354,96615623,43514257
87310756,74506254,43539709
93404901,42632811,43596601
82469258,85004946,43612894
16718394,31837256,43630434
87310756,32639190,43639209
50932801,53112479,43653285
25935642,79306848,43658808
37887177,58567151,43670027
85547759,81272357,43744084
62383971,30302234,43746891
85547759,63677733,43813992
27190850,77156158,43894086
92308081,91188621,43928870
39475554,552177,43964918
31241511,74506254,43985000
54667287,42632811,44001718
68089859,8028529,44037121
25935642,27375740,44083364
92308081,21615518,44133772
72099783,81272357,44158512
50932801,51880953,44160346
21145055,77740420,44225202
97216500,98521630,44256617
79628097,68156523,44298459
53528406,98521630,44330878
96294494,22136171,44508455
37887177,80657702,44543891
7976387,1068327,44560123
3670053,83350699,44570856
59373987,42632811,44635727
94855613,69248857,44670390
47242545,36553201,44741179
25935642,63677733,44803586
96294494,30624115,44806288
14022542,69248857,44850558
26793261,92728452,44851719
77097494,24586665,44889034
87942210,1523245,44893624
75406477,62442147,44902489
12459831,18010632,44950845
59940831,22291941,44967997
62383971,35289976,45065681
33660626,35289976,45250178
47242545,26839583,45288755
63984148,22291941,45293016
69124551,69248857,45304050
29465572,67988376,45309346
63984148,63266613,45332641
29525267,63677733,45467382
26793261,92037391,45567153
23083275,39547039,45663419
25935642,94940211,45717430
26793261,33523600,45867075
78089605,73754810,45869594
77179560,42717437,45966597
35035739,47797699,46112907
12172638,77733534,46114846
12740731,12520485,46135888
54667287,77740420,46278076
27495083,27375740,46304675
37887177,77733534,46372592
7976387,58870997,46418389
29465572,11520620,46442357
56297599,1068327,46515882
72124177,91255308,46606902
63984148,68156523,46631248
59727583,84317715,46733593
75406477,3916587,46770010
22134589,17525716,46772681
23083275,1523245,46980848
71470219,32717271,47004832
75406477,57305465,47021470
72124177,86147600,47045722
56297599,80327465,47083894
35035739,54785305,47165986
53528406,49064791,47194483
68089859,8841900,47222648
72099783,14569551,47226827
1139907,41049342,47327004
18262850,20418158,47368247
82469258,97238990,47507115
33660626,3916587,47518023
89229112,22136171,47543832
90937103,42632811,47555154
27190850,85445535,47593240
1139907,63677733,47663882
75406477,21615518,47676663
37887177,74734160,47729096
97216500,22136171,47760057
23115853,55934661,47788587
29525267,36553201,47799213
86747354,77733534,47965871
35035739,67988376,47989424
7056214,990308,47994778
78089605,32086584,48013733
7976387,11520620,48040134
12740731,1068327,48064939
97216500,62442147,48112061
87739309,32717271,48166729
12459831,77484505,48170426
3670053,21615518,48195168
83195478,74602993,48204818
87364286,43719099,48205099
82469258,89237218,48261517
27190850,53112479,48298156
66299006,36536087,48309811
1139907,36553201,48368341
90100993,32717271,48373217
66299006,24586665,48467879
92308081,27937498,48517075
75406477,78801269,48562452
89281419,8028529,48656619
40363279,24586665,48690132
77179560,91255308,48751304
50932801,66743538,48778882
86747354,78801269,48808441
86747354,54785305,48846169
68089859,77740420,48850037
11416468,43719099,48889956
37887177,57305465,48917808
85547759,3047711,48924757
6159943,30624115,48946197
14022542,74312172,49023133
22435073,990308,49119973
14022542,77740420,49128464
12740731,77484505,49238015
27495083,94940211,49329083
86747354,18010632,49362538
64020189,4146319,49436380
89281419,4146319,49453771
77949250,58870997,49464894
72099783,43719099,49576193
91758832,39547039,49599703
12459831,66743538,49600289
12172638,30302234,49656557
77949250,20418158,49657109
32257475,42632811,49709845
62383971,88759583,49752941
87310756,31837256,49814334
3670053,18010632,49916389
77179560,21615518,49946933
11789269,32717271,49990404
25935642,41049342,50032379
86747354,98521630,50038423
12459831,27937498,50043570
12172638,11520620,50081890
41656182,42632811,50159026
41656182,32717271,50184315
96294494,70835302,50223009
1139907,84317715,50301810
2569929,63677733,50305291
66299006,990308,50312389
59373987,36536087,50359023
87942210,43719099,50393814
86747354,46510294,50473450
78089605,63677733,50478616
87942210,63677733,50508055
87942210,20965747,50548384
68089859,26839583,50583903
47242545,82581584,50640494
12172638,87471171,50663588
89229112,31848144,50688381
26793261,78818663,50725156
92308081,64446634,50749584
87942210,39547039,50788700
86747354,87471171,50828415
82701054,30302234,50862916
72124177,30624115,50875286
87942210,68156523,51060221
39475554,78818663,51081004
38363885,80327465,51148870
69124551,990308,51182910
27190850,66743538,51239959
33660626,13401699,51377104
22134589,3916587,51380168
61255731,9476304,51400651
86747354,91255308,51554989
37887177,40516706,51580297
85547759,85004946,51590353
16718394,11520620,51733028
3670053,49064791,51743931
16718394,3916587,51778966
87310756,67988376,51785198
87942210,63266613,51788847
44495100,85004946,51794368
81140219,14569551,51812558
82469258,63677733,51902343
93696283,91315424,51903342
82469258,68156523,51925751
12172638,54785305,52000580
95805007,62442147,52156549
12172638,91255308,52160702
51487447,79306848,52234194
3670053,31837256,52252976
87739309,24586665,52315726
72099783,1523245,52349741
92308081,77156158,52364200
62723316,42496259,52414552
86747354,93757834,52458246
28321054,30624115,52467232
56297599,31848144,52484611
79628097,63677733,52487094
62723316,26839583,52498345
93696283,80657702,52530096
35035739,64446634,52539337
26793261,98521630,52584512
25012099,20965747,52679978
71047097,21615518,52704295
12172638,51880953,52739651
94855613,24586665,52768852
31241511,3916587,52796714
11416468,63677733,52878178
66299006,69248857,52958387
33660626,6726047,52997662
75988168,69248857,53012511
3670053,27937498,53024683
96294494,91255308,53054343
77949250,42717437,53060775
82701054,98521630,53092585
72124177,28163938,53094754
6159943,98521630,53135658
39475554,62975359,53155019
59727583,11434887,53155950
96294494,85445535,53235935
53528406,22136171,53274439
75406477,24863236,53288209
86747354,96750094,53294265
3670053,77156158,53340077
51487447,68156523,53411165
86747354,17525716,53502706
87310756,6726047,53530071
72099783,11434887,53560929
16718394,1900023,53654671
23083275,8028529,53699919
3670053,57305465,53702512
12459831,49064791,53839813
37887177,3916587,53878798
29525267,97238990,53914421
92308081,62442147,53919150
16718394,13401699,53933503
788791,69248857,54036413
21145055,11434887,54050326
89281419,8841900,54055513
82469258,74312172,54057244
78089605,15002322,54132034
7976387,21615518,54144500
31241511,53112479,54211047
97216500,1068327,54290208
12740731,58870997,54295013
88262922,84317715,54298445
54667287,36553201,54301027
93696283,58567151,54302056
33660626,77484505,54322833
39475554,79019296,54381241
53528406,57305465,54393739
62723316,14569551,54399915
2569929,9476304,54467258
93404901,36536087,54495950
12172638,62442147,54565555
93696283,93757834,54577094
82701054,42782369,54582648
42205546,69248857,54597377
415872,69248857,54599015
50932801,77156158,54603394
53528406,66743538,54637361
53528406,59394676,54650799
88088736,55934661,54742297
21145055,24717984,54782889
87942210,69248857,54783777
